SourceFile,RangeStartDate,RangeEndDate,AwardDate,AwardNoticeDate,TenderCaseNo,TenderName,TenderOrgName,TenderOrgAddr,ContactPerson,TenderTel,ProcurementType,ProcurementAttr,TenderAwardWay,TenderAwardPrice,BidderSuppName,BidderSuppAddr,NotObtainSuppName
award_20221001.xml,2022/10/01,2022/10/15,2022/10/13,2022/10/14,1111005,111年校園無線網路更新財物採購案,國立臺東大學附設實驗國民小學,950臺東縣臺東市博愛路345號,總務主任,(089)322047分機830,公開取得報價單或企劃書,財物類,最低標,440000,大同股份有限公司台東分公司,950臺東縣臺東市豐榮路300號,
award_20221001.xml,2022/10/01,2022/10/15,2022/10/13,2022/10/17,A20221013,行動網路分享器及ipad專用手寫筆,宜蘭縣蘇澳鎮蘇澳國民小學,270宜蘭縣蘇澳鎮中山路一段366號,簡錦峰,(03)9962312分機5000,公開取得報價單或企劃書,財物類,參考最有利標精神,444000,應許科技有限公司,116臺北市文山區景華街150巷3號,雄耀貿易有限公司
award_20221001.xml,2022/10/01,2022/10/15,2022/10/13,2022/10/18,111-0601002740901730,學員生大隊第1-5宿舍網路節點損壞整修工程,國防大學,334桃園市八德區興豐路1000號,葉小姐,(03)3731840分機,公開取得報價單或企劃書,工程類,最低標,638000,原始資訊科技有限公司,221新北市汐止區大同路一段175號9樓,
award_20221001.xml,2022/10/01,2022/10/15,2022/10/14,2022/10/18,111A022,無線網路基地台(AP)建置採購案,高雄市立仁武特殊教育學校,814高雄市仁武區八卦村澄觀路1389號,廖淑慧,(07)3749788分機430,公開取得報價單或企劃書,財物類,最低標,795000,聯易科技股份有限公司,806高雄市前鎮區中山二路2號19樓之2,
award_20221001.xml,2022/10/01,2022/10/15,2022/10/14,2022/10/17,1114904,購置L3網路交換器,經濟部國營事業委員會,100臺北市中正區寶慶路25號,邱彩鳳,(02)23713161分機343,公開取得電子報價單,財物類,最低標,355200,宏碁股份有限公司,105臺北市松山區復興北路369號7樓之5,
award_20221001.xml,2022/10/01,2022/10/15,2022/10/14,2022/10/14,111-036,本校111年網路交換器設備採購案,國立草屯高級商工職業學校,542南投縣草屯鎮新庄里芬草路2段736號,蕭思文,(049)2362082分機1136,公開取得報價單或企劃書,財物類,最低標,659000,仟周資訊有限公司,542南投縣草屯鎮上林里太平路1段189號1樓,
award_20221001.xml,2022/10/01,2022/10/15,2022/10/14,2022/10/19,TDES1110903,校園智慧網路優化數位設備採購,桃園市桃園區同德國民小學,330桃園市桃園區同德六街175號,羅淑華,(03)3176403分機510,公開取得報價單或企劃書,財物類,參考最有利標精神,908000,精誠科技整合股份有限公司,114臺北市內湖區瑞光路318號6樓,
award_20221001.xml,2022/10/01,2022/10/15,2022/10/14,2022/10/14,ELVS1111003,無線網路基地台採購,國立二林高級工商職業學校,526彰化縣二林鎮豐田里斗苑路4段500號,黃登冠,(04)8962132分機353,公開取得報價單或企劃書,財物類,最低標,130500,啟翰資訊整合有限公司,511彰化縣社頭鄉中山路一段728巷5號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/17,2022/10/20,1111017,高峰國小網路電話系統建置採購,新竹市東區高峰國民小學,30001新竹市東區高翠路332巷2號,陳建文,(03)5626909分機204,公開取得報價單或企劃書,財物類,參考最有利標精神,340000,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/17,2022/10/21,1110702,網路設備維護勞務採購案,衛生福利部臺東醫院,950臺東縣臺東市五權街1號,鄧肇翔,(089)324112分機1712,公開取得報價單或企劃書,勞務類,最低標,900000,大同股份有限公司台東分公司,950臺東縣臺東市豐榮路300號,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/17,2022/10/18,C11A05946,交換器至PLC網路線等3項採購,臺北大眾捷運股份有限公司,104臺北市中山區中山北路2段48巷7號2樓,車輛處車輛一廠 李岳瑾,(02)28930105分機3130,公開取得報價單或企劃書,財物類,最低標,467122,曄電有限公司,235新北市中和區中正路801號7樓,鑫盛達貿易有限公司
award_20221002.xml,2022/10/16,2022/10/31,2022/10/18,2022/10/18,B11108,2022第十三屆巨人盃網路轉播,臺南市中西區協進國民小學,700臺南市中西區金華路4段17號,謝美綺,(06)2223369分機806,公開取得報價單或企劃書,勞務類,參考最有利標精神,140000,智林運動行銷股份有限公司,105臺北市松山區富錦街359巷2弄10號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/18,2022/10/19,112TC009-1E,網路設備汰換及擴充ㄧ批,臺北榮民總醫院,112臺北市北投區石牌路2段201號,賴秀玫,(02)28757792分機,公開招標,財物類,最低標,15437500,永磐科技股份有限公司,114臺北市內湖區瑞光路478巷18弄20號3樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/18,2022/10/18,1112198E,「預報作業室網路交換設備汰換升級採購」案,交通部中央氣象局,100臺北市中正區公園路64號,鄧博元,(02)23491229分機,公開取得報價單或企劃書,財物類,最低標,688000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號13樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/18,2022/10/27,VT11162020107,「網路分析儀」財物採購案,國立屏東大學,900屏東縣屏東市民生路4-18號,王招錦,(08)7663800分機13206,公開取得電子報價單,財物類,最低標,538000,鼎瀚科技股份有限公司,241新北市三重區光復路一段85號8樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/19,2022/10/19,111032,國史館購置新店辦公室器物類藏品庫房網路型溫溼度偵測設備系統（含安裝）,國史館,100臺北市中正區長沙街1段2號,翁鳴佑,(02)23161079分機,公開取得電子報價單,財物類,最低標,235001,博士門股份有限公司,326桃園市楊梅區楊湖路一段746號,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/19,2022/10/24,11115,BYOD&THSD實施計畫師生行動網路門號採購,高雄市立民族國民中學,807高雄市三民區覺民路３６３號,沈育佳,(07)3818718分機35,公開取得報價單或企劃書,勞務類,參考最有利標精神,311220,台灣大哥大股份有限公司系統整合分公司,106臺北市大安區敦化南路1段111號8樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/20,2022/11/17,L11108,網路佈線工程,衛生福利部基隆醫院,201基隆市信義區信二路268號,莊雅汝,(02)24292525分機2802,公開取得報價單或企劃書,勞務類,最低標,134500,永安通信股份有限公司,200基隆市仁愛區愛三路13號1樓,揚星科技有限公司
award_20221002.xml,2022/10/16,2022/10/31,2022/10/20,2022/11/02,Y11141,總院院區骨幹暨基礎網路建構案,國立成功大學醫學院附設醫院,704臺南市北區勝利路138號,林育丞,(06)2353535分機2807,公開招標,財物類,最低標,79250000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號13樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/20,2022/10/20,1111343,111年網際網路時間協定伺服器採購,國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,郝復華,(02)33669803分機222,公開取得報價單或企劃書,財物類,最低標,408000,豪勉科技股份有限公司,103臺北市大同區承德路1段70號3樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/20,2022/10/20,111-30,112學年度花蓮區高級中等學校免試入學報名及分發作業網路平臺採購,國立花蓮高級工業職業學校,970花蓮縣花蓮市民意里42鄰府前路２７號,陳明裕,(03)8226108分機602,公開取得報價單或企劃書,勞務類,參考最有利標精神,757000,政高有限公司,411臺中市太平區樹孝路485號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/20,2022/10/20,11180010160,112年全局掌靜脈差勤、掌靜脈門禁、網路型智慧卡機及其管理系統維護案,經濟部智慧財產局,106臺北市大安區辛亥路2段185號3樓,許喬凱,(02)23766176分機,公開取得報價單或企劃書,勞務類,最低標,248000,高斯電腦股份有限公司,108臺北市萬華區長沙街2段74號2樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/20,2022/10/26,111051,業務一組網路及電話線路重整採購案,財政部關務署臺北關,337桃園市大園區航勤北路21號,陳永星,(03)3834265分機640,公開取得報價單或企劃書,勞務類,最低標,504000,上杰識網資訊有限公司,236新北市土城區中央路3段281巷11弄10號10樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/21,2022/10/21,112-A-002,「我國網路詐欺被害調查與防制研究」委託研究案,法務部司法官學院,106臺北市大安區辛亥路三段81號,需求：鄭博文 採購：吳麗君,(02)27331047分機1702  1506,公開取得報價單或企劃書,勞務類,參考最有利標精神,814000,中央警察大學,333桃園市龜山區大崗里樹人路56號,國立中正大學
award_20221002.xml,2022/10/16,2022/10/31,2022/10/21,2022/10/21,YM1111002,2022智慧未來校園資訊教育園遊會網路佈線,高雄市立英明國民中學,802高雄市苓雅區英明路147號,陳尚宏,(07)7150949分機533,公開取得報價單或企劃書,勞務類,參考最有利標精神,162000,頂揚科技股份有限公司,826高雄市梓官區中正五街42號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/24,2022/10/24,tchcvs111023,111年度頻寬管理器及網路交換器採購,臺中市立臺中家事商業高級中等學校,401臺中市東區和平街50號,劉奇昌,(04)22223308分機802,公開取得報價單或企劃書,財物類,最低標,351500,啟翰資訊整合有限公司,511彰化縣社頭鄉中山路一段728巷5號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/24,2022/10/24,NCDR-S-111102,農業災防資訊儀表板模組功能強化與資安維護,國家災害防救科技中心,231新北市新店區北新路三段200號9樓,採購:廖先生；需求:劉小姐(81958757),(02)81958711分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,480000,我樂活科技股份有限公司,106臺北市大安區忠孝東路4段169號10樓之4,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/25,2022/10/25,MC1004,管理學院一館、二館、教研網路機房不斷電電池更換案,國立臺灣大學,106臺北市大安區羅斯福路4段1號,呂致維,(02)33665402分機,公開取得報價單或企劃書,財物類,最低標,260000,聖佳科技股份有限公司,106臺北市大安區和平東路2段118巷6弄19號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/25,2022/10/25,B111002,111年度無線網路基地台建置採購案,高雄市立成功特殊教育學校,806高雄市前鎮區高雄市前鎮區復興三路3號,劉文光,(07)3304624分機132,公開取得電子報價單,財物類,最低標,790000,聯易科技股份有限公司,806高雄市前鎮區中山二路2號19樓之2,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/25,2022/10/26,111-4-1153,郵遞便覽網路系統應用軟體增修暨維護服務專案,中華郵政股份有限公司,106臺北市大安區金山南路二段五五號,翁舒芸,(02)23921310分機2314,公開取得報價單或企劃書,勞務類,參考最有利標精神,956223,三商電腦股份有限公司,110臺北市信義區信義路5段150巷2號4樓之3,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/26,2022/11/15,4751100058,網路設備汰換之光纖交換器採購乙批,台灣電力股份有限公司新桃供電區營運處,30001新竹市東區光復路一段681號,姚慧君,(03)5770766分機127,公開取得報價單或企劃書,財物類,最低標,558600,嘉南電腦有限公司,302新竹縣竹北市鹿場里文興路一段63號,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/26,2022/10/27,1110910,111年苗栗縣獅潭鄉網路行銷宣傳活動,苗栗縣獅潭鄉公所,354苗栗縣獅潭鄉新店村新店11鄰130-2號,黃鈺評,(037)931301分機163,公開取得報價單或企劃書,勞務類,參考最有利標精神,448000,奧加行銷股份有限公司,404臺中市北區立人里陝西三街3號1樓,華越資通企管顧問有限公司
award_20221002.xml,2022/10/16,2022/10/31,2022/10/26,2022/11/01,1061100061,彰化區營業處網路交換器汰換乙批,台灣電力股份有限公司彰化區營業處,500彰化縣彰化市中山路2段418號,宋福益,(04)7256461分機6604,公開取得報價單或企劃書,財物類,最低標,483500,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,中揚資訊股份有限公司
award_20221002.xml,2022/10/16,2022/10/31,2022/10/26,2022/10/27,RF11109,111年度校園電信網路系統採購,新北市立瑞芳國民中學,224新北市瑞芳區三爪子坑路一號,涂淑瑩,(02)24972145分機232,公開取得報價單或企劃書,財物類,參考最有利標精神,705773,中華電信股份有限公司企業客戶分公司,106臺北市大安區信義路4段88號16樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/26,2022/10/26,11127,「網路防火牆」採購案,國立基隆高級中學,205基隆市暖暖區源遠路20號,蔡淳晟,(02)24582052分機168,公開取得電子報價單,財物類,最低標,560000,翊顥科技股份有限公司,241新北市三重區大智街34號,日昇電腦有限公司
award_20221002.xml,2022/10/16,2022/10/31,2022/10/27,2022/11/14,1114103427,大專校院校園數位/網路性別暴力防治案例研討會計畫,教育部,100臺北市中正區中山南路5號,林亮吟,(02)77367826分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,290000,輔仁大學學校財團法人輔仁大學,242新北市新莊區中正路510號,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/27,2022/10/27,S4-111-0054,無線網路基地台23台,行政院農業委員會家畜衛生試驗所,251新北市淡水區中正路376號,秘書室(研考)施小姐110；秘書室(事務)鄭先生113,(02)26212111分機110,公開取得報價單或企劃書,財物類,最低標,650000,德耀資訊有限公司,247新北市蘆洲區永樂里永樂街92號,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/28,2022/11/04,11151,111年資安設備及雲端郵件系統授權更新維護案,行政院農業委員會農糧署,100臺北市中正區杭州南路一段15號,傅玉婷（採購單位）/劉博文（需求單位）,(02)23937231分機133/709,公開招標,財物類,最低標,10300000,逸盈科技股份有限公司,105臺北市松山區八德路4段760號7樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/28,2022/10/31,NKUHT15202-11113,111年度國立高雄餐旅大學廚藝學院建置SDGs知識網路平台及國際食藝技術期刊技術網路平台,國立高雄餐旅大學,812高雄市小港區松和路1號,施耀清,(07)8060505分機15202,公開取得報價單或企劃書,勞務類,參考最有利標精神,600000,億展科技資訊股份有限公司,106臺北市大安區忠孝東路3段206號2樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/28,2022/10/31,FTC11151,公平交易委員會「消費者對於網路購物替代性之意見」委外調查採購案,公平交易委員會,100臺北市中正區濟南路1段2-2號12-14樓,製造業競爭處王冠智或秘書室莊明豪,(02)23517588分機518,公開取得報價單或企劃書,勞務類,參考最有利標精神,580000,東方線上股份有限公司,106臺北市大安區信義路4段306號7樓,益普索市場研究股份有限公司
award_20221002.xml,2022/10/16,2022/10/31,2022/10/31,2022/11/07,111-P09,111年度參山處網路交換器資訊設備採購,交通部觀光局參山國家風景區管理處,413臺中市霧峰區中正路738號,邱琬婷,(04)23312678分機502,公開取得報價單或企劃書,財物類,最低標,230800,廣六科技有限公司,401臺中市東區東橋里建德街271之1號1樓,
award_20221002.xml,2022/10/16,2022/10/31,2022/10/31,2022/10/31,1111422,臺大NTU COOL機房之高效能交換器及網路卡,國立臺灣大學,106臺北市大安區羅斯福路4段1號（行政大樓採購組）,李宜臻,(02)33662191分機204,公開取得報價單或企劃書,財物類,最低標,961800,文碩科技有限公司,100臺北市中正區忠孝東路2段120號6樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/01,2022/11/02,112TC009E,網際網路出口網路設備汰換與新購一批,臺北榮民總醫院,112臺北市北投區石牌路2段201號,賴秀玫,(02)28757792分機,公開招標,財物類,最低標,8700000,永磐科技股份有限公司,114臺北市內湖區瑞光路478巷18弄20號3樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/01,2022/11/01,111-01-231,111年高級中等學校實施計畫之無線網路基地台建置案壹式,國立成功大學,701臺南市東區大學路1號,張哲文,(06)2757575分機50572,公開取得報價單或企劃書,財物類,最低標,974000,晉暘科技股份有限公司,403臺中市西區公正里東興路三段126之3號2樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/01,2022/11/07,0241100006,企業網路路由設備升級,台灣電力股份有限公司,100臺北市中正區羅斯福路3段242號4樓,洪明雪,(02)23666994分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,45412500,淮南寰宇股份有限公司,241新北市三重區重新路4段97號20樓,商丞科技股份有限公司
award_20221101.xml,2022/11/01,2022/11/15,2022/11/01,2022/12/16,1110801,推動中小學數位學習精進方案111年高級中等學校實施計畫之無線網路基地臺(AP)建置,南投縣私立三育高級中學,555南投縣魚池鄉瓊文巷39號,巫勁叡,(049)2897212分機,公開取得報價單或企劃書,財物類,最低標,400000,長宏資訊顧問股份有限公司,545南投縣埔里鎮西康路168號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/01,2022/11/02,C112003,112年網路及電腦設備維護暨資訊安全維護服務委外案,臺北市藝文推廣處,105臺北市松山區八德路三段25號,凃家棋/吳雲潔,(02)25775931分機352,公開取得報價單或企劃書,勞務類,參考最有利標精神,964950,麥斯科技有限公司,104臺北市中山區南京東路2段132號7樓之1,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/02,2022/11/15,111001,111年度智慧網路環境暨學術網路提升計畫交換器設備採購案,臺南市私立港明高級中學,723臺南市西港區南海里慶安路229,蘇婉玲,(06)7952025分機18,公開取得報價單或企劃書,財物類,參考最有利標精神,930000,新加坡商網達先進科技有限公司台灣分公司,105臺北市松山區民生東路3段109號13樓,大同世界科技股份有限公司
award_20221101.xml,2022/11/01,2022/11/15,2022/11/02,2022/11/04,11108010,112學年度金門區高級中等學校免試入學報名分發作業網路平臺及免試委員會網站設計採購案,國立金門高級農工職業學校,891金門縣金湖鎮新市里復興路１－１１號,陳先生,(082)333479分機711,公開取得報價單或企劃書,勞務類,參考最有利標精神,699888,政高有限公司,411臺中市太平區樹孝路485號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/02,2022/11/07,CW111062,111年度網路交換器採購案,衛生福利部疾病管制署,100臺北市中正區林森南路六號6樓,梁鋆立(規格)/楊其巍(招標),(02)23959825分機3609/3775,公開取得電子報價單,財物類,最低標,880000,藍新資訊股份有限公司,114臺北市內湖區行忠路42號2樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/02,2022/11/04,kc1111025,網路負載平衡防火牆,交通部民用航空局高雄國際航空站,812高雄市小港區中山四路2號,張家榮,(07)8057636分機,公開取得電子報價單,財物類,最低標,445899,顯揚資訊股份有限公司,241新北市三重區集美街112巷39號B1,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/02,2022/11/03,LD-022029,112-114年度民用航空局及所屬機關資安監控委外服務案,交通部民用航空局,105臺北市松山區敦化北路340號,陳怡伶,(02)23496172分機,經公開評選或公開徵求之限制性招標,勞務類,準用最有利標,19800000,安碁資訊股份有限公司,110臺北市信義區忠孝東路4段563號8樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/03,2022/12/05,ETS11205,112年度資通安全暨網路及電腦設備維護服務委外,衛生福利部東區老人之家,970花蓮縣花蓮市民權路125號,黃淑貞,(03)8509228分機137,公開取得報價單或企劃書,勞務類,參考最有利標精神,690000,奇盟企業有限公司,973花蓮縣吉安鄉太昌村太昌路463巷35號,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/03,2022/11/08,111-827,112學年度雲林區高級中等學校免試入學報名及分發作業網路平臺,國立土庫高級商工職業學校,633雲林縣土庫鎮中央路2號,高茂綸,(05)6622538分機515,公開取得報價單或企劃書,勞務類,參考最有利標精神,600000,政高有限公司,411臺中市太平區樹孝路485號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/03,2022/11/07,111355,「2023台灣燈會在台北」12行政區特色燈區網路行銷影片暨環景拍攝勞務採購案,臺北市政府民政局,110臺北市信義區市府路1號9樓,潘小姐/李先生,(02)27208889分機6196/6237,公開取得報價單或企劃書,勞務類,參考最有利標精神,895000,源日有限公司,104臺北市中山區林森北路614號6樓,杰瑞創造有限公司
award_20221101.xml,2022/11/01,2022/11/15,2022/11/04,2022/11/04,1114B022,公衛大樓骨幹光纖網路佈線,國立臺灣大學,100臺北市中正區仁愛路1段1號,趙國智,(02)23123456分機288072,公開取得報價單或企劃書,勞務類,最低標,512000,紫東科技有限公司,235新北市中和區民生街21之1號,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/04,2022/11/07,11132,清高資通設備更新與教學設備提升計畫-GIS網路行為管理設備,臺中市立清水高級中等學校,436臺中市清水區中山路90號,陳志弘,(04)26222116分機521,公開取得報價單或企劃書,財物類,參考最有利標精神,490000,拓越資訊有限公司,406臺中市北屯區舊社里南興路107號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/04,2022/11/08,2251100039,SCADA網路交換器設備汰換及新增,台灣電力股份有限公司東部發電廠,970花蓮縣花蓮市自由街136號,賴彥霖,(03)8350161分機396,公開取得報價單或企劃書,財物類,最低標,477750,吉成企業社,973花蓮縣吉安鄉吉安村中央路2段139巷2弄24號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/07,2022/11/08,111B-14,圖書館改善校園網路資訊設備採購,國立岡山高級農工職業學校,820高雄市岡山區壽天里岡山路533號,陳培玲,(07)6217129分機218,公開取得報價單或企劃書,財物類,參考最有利標精神,555000,文興資訊股份有限公司,813高雄市左營區華夏路1482號7樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/07,2022/11/09,111A007-L,辦公設施訂製暨網路電源佈設案,行政院農業委員會林務局農林航空測量所,100臺北市中正區和平西路二段100號,李技正,(02)23332601分機,公開取得報價單或企劃書,勞務類,參考最有利標精神,795500,築邑設計室內裝修有限公司,114臺北市內湖區內湖路2段416號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/07,2022/11/07,1117000374,核心網路交換器設備採購案,財政部國有財產署南區分署,800高雄市新興區中正三路25號18樓,鄭安玲,(07)2293670分機702,公開取得電子報價單,財物類,最低標,776000,廣成資訊股份有限公司,802高雄市苓雅區光華一路12號9樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/07,2022/11/07,PHEBC-111-03,澎湖縣111年校園智無線網路建置案,澎湖縣立文光國民中學,880澎湖縣馬公市文光路17號,林銘志,(06)9264308分機002,公開取得報價單或企劃書,財物類,最低標,889800,力麗科技股份有限公司,104臺北市中山區松江路162號11樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/08,2022/11/10,06-11112,第2辦公廳舍網路電力及空調系統設置案,勞動部勞動基金運用局,100臺北市中正區羅斯福路1段6號10樓,吳妙虹,(02)33435878分機,公開取得電子報價單,財物類,最低標,499800,歐友科技有限公司,100臺北市中正區羅斯福路一段24號3樓之1,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/08,2022/11/09,111104,改善校園無線網路環境設備,臺中市神岡區神岡國民小學,429臺中市神岡區神圳路一號,尤天利,(04)25622406分機730,公開取得報價單或企劃書,財物類,參考最有利標精神,580000,和利資訊有限公司,412臺中市大里區中新里22鄰現岱路31-3號,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/08,2022/11/14,20221031,111年臺南市政府教育局高階光纖10G網路交換器設備財物採購案,臺南市政府教育局,708臺南市安平區永華路2段6號7樓,莊佳雯,(06)2130669分機36,公開取得報價單或企劃書,財物類,最低標,407000,福得數位科技有限公司,830高雄市鳳山區建國路3段597號5樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/08,2022/11/11,111-08,111年「推動中小學數位學習精進方案-BYOD＆THSD實施計畫」網路分享器採購案,屏東縣立內埔國民中學,912屏東縣內埔鄉內埔村文化路262號,張麗英,(08)7792013分機24,公開取得報價單或企劃書,財物類,參考最有利標精神,182480,炳昌企業有限公司,807高雄市三民區大昌二路462巷44弄12號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/08,2022/11/09,MCJH11118,屏東縣立明正國民中學智慧網路環境設備-邊際交換器採購案,屏東縣立明正國民中學,900屏東縣屏東市大連路70號,周建宏,(08)7363078分機28,公開取得報價單或企劃書,財物類,最低標,174000,慈暉電腦有限公司,900屏東縣屏東市廣東路428-430號,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/08,2022/11/21,111-2101-1-006,台北啤酒工場高架地板暨網路線路整修勞務採購案,臺灣菸酒股份有限公司台北啤酒工場,104臺北市中山區八德路二段85號,張舒婷,(02)27719131分機430,公開取得報價單或企劃書,勞務類,最低標,119500,三煜通信電機股份有限公司,241新北市三重區重新路5段609巷16號3樓之1,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/09,2022/11/10,111-4-1144,郵務網路服務系統增修暨維護服務專案,中華郵政股份有限公司,106臺北市大安區金山南路二段五五號,李盈萱,(02)23921310分機2387,公開取得報價單或企劃書,勞務類,參考最有利標精神,959000,叡揚資訊股份有限公司,104臺北市中山區德惠街9號5樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/09,2022/11/10,111-11-09-043,南投縣111年度南投縣教育網路中心─「機房設備及環境改善」採購,南投縣埔里鎮南光國民小學,545南投縣埔里鎮杷城里中正路251號,羅鎮忠,(049)2982025分機16,公開取得報價單或企劃書,財物類,最低標,982000,安資科技有限公司,540南投縣南投市玉井街二巷四號,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/09,2022/11/15,111S087,校園網路入侵防禦系統維護服務,國立臺北藝術大學,112臺北市北投區學園路1號,蔡君慧,(02)28961000分機1524,公開取得報價單或企劃書,勞務類,最低標,570000,永磐科技股份有限公司,114臺北市內湖區瑞光路478巷18弄20號3樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/09,2022/11/22,111013,111年度汰換網路及資訊周邊設備採購案,臺北市立華江高級中學,108臺北市萬華區西藏路213號,江士博,(02)23019946分機142,公開取得報價單或企劃書,財物類,最低標,240000,瑞元資訊股份有限公司,100臺北市中正區中華路2段381巷7號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/09,2022/11/10,A111002,111年無線網路基地台(AP)建置案,高雄市立高雄特殊教育學校,802高雄市苓雅區憲政路233巷2號,陳怡吟,(07)2235940分機135,公開取得報價單或企劃書,財物類,參考最有利標精神,795000,禕品國際有限公司,811高雄市楠梓區後勁西路213號1樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/09,2022/11/11,94A254,教學空間網路基地台(實驗、挺生、新德惠)40台,私立大同大學,104臺北市中山區台北市104中山北路三段40號,黃憲隆,(02)21822928分機6656,公開取得報價單或企劃書,財物類,最低標,290000,欣奕科技有限公司,110臺北市信義區信義路5段5號6樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/10,2022/11/10,1111110,電腦資訊設備及網路佈建採購,臺南市立白河國民中學,732臺南市白河區昇安里三間厝220號,邱慶山,(06)6852067分機503,公開取得報價單或企劃書,財物類,參考最有利標精神,214000,明城資訊有限公司,732臺南市白河區新興路503號,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/10,2022/11/15,112-B-06,112年度本局社群網路宣傳行銷暨電台節目企劃執行勞務採購,高雄市政府運動發展局,813高雄市左營區世運大道100號,王志昌,(07)5813680分機602,公開取得報價單或企劃書,勞務類,參考最有利標精神,988000,森洋創意行銷有限公司,830高雄市鳳山區東門街66號1樓,創兆國際策略有限公司
award_20221101.xml,2022/11/01,2022/11/15,2022/11/11,2022/11/15,1117004,111年度資訊系統資安內部稽核複核案,教育部國民及學前教育署,413臺中市霧峰區中正路738-4號,郭淑麗,(04)37061437分機,公開取得報價單或企劃書,勞務類,最低標,950000,社團法人中華民國資通安全發展協會,235新北市中和區安邦街18號5樓,
award_20221101.xml,2022/11/01,2022/11/15,2022/11/11,2022/11/16,HLH11107,112年度資訊系統暨電腦週邊軟、硬體與網路系統維護勞務採購案,臺灣高等法院花蓮分院,970花蓮縣花蓮市民權路127號,許志豪,(03)8225116分機213,公開取得報價單或企劃書,勞務類,最低標,570000,達盈興業有限公司,970花蓮縣花蓮市美工路49號,
